qmdbId,movieId,tmdbId,imdbId,year,genre_kws,description_kws,cast_kws
514,1470,544,129387,1998,"['comedy', 'romance']","['frisbee', 'girl', 'comedy', 'disability', 'out', 'dream', 'intellectual', 'gross', 'stalker', 'romantic', 'surgeon', 'screwball', 'troubadour', 'taboo']","['Ben', 'Diaz', 'Cameron', 'Stiller', 'Dillon', 'Matt', 'Bobby', 'Farrelly']"
515,1473,65203,19729,1929,"['music', 'drama', 'romance']","['pre-code', 'film', 'wisecrack', 'sound', 'musical', 'humor', 'early', 'lost', 'partially', 'singer']","['Anita', 'Love', 'Charles', 'King', 'Bessie', 'Page', 'Harry', 'Beaumont']"
516,1481,34106,30993,1938,"['comedy', 'romance']","['stenographer', 'eccentric', 'free', 'secretary', 'friends', 'tycoon', 'house', 'spirit', 'monopoly', 'rich', 'love', 'snob']","['Barrymore', 'James', 'Stewart', 'Lionel', 'Jean', 'Arthur', 'Frank', 'Capra']"
517,1482,43266,33729,1941,['drama'],"['mining', 'coal', 'setting', 'wales', 'rural']","['Maureen', 'Pidgeon', 'McDowall', 'Walter', 'Roddy', ""O'Hara"", 'John', 'Ford']"
518,1485,28580,37884,1945,['drama'],"['weekend', 'self', 'alcoholic', 'addiction', 'noir', 'writer', 'delirium', 'film', 'paranoid', 'low', 'thoughts', 'esteem', 'desperation', 'alcoholism', 'bats', 'suicidal']","['Milland', 'Jane', 'Phillip', 'Wyman', 'Terry', 'Ray', 'Billy', 'Wilder']"
519,1486,887,36868,1946,"['romance', 'drama', 'history']","['', 'usa', 'person', 'veteran', 'post', 'disorder', 'stress', 'disabled', 'traumatic', 'war', 'world', 'rehabilitation', 'ii', 'bodily']","['Andrews', 'Fredric', 'Dana', 'Myrna', 'March', 'Loy', 'William', 'Wyler']"
520,1487,33667,39416,1947,"['drama', 'romance']","['anti', 'soldier', 'semitism']","['John', 'Garfield', 'Dorothy', 'Gregory', 'McGuire', 'Peck', 'Elia', 'Kazan']"
521,1490,27191,44672,1952,"['action', 'drama', 'romance']","['travelling', 'circus']","['Wilde', 'Betty', 'Cornel', 'Hutton', 'Charlton', 'Heston', 'Cecil', 'B.', 'DeMille']"
522,1491,11426,45793,1953,"['war', 'drama', 'romance']","['bombing', 'harbor', 'harassment', 'base', 'military', 'life', 'army', 'pearl', 'hawaii']","['Deborah', 'Montgomery', 'Lancaster', 'Clift', 'Kerr', 'Burt', 'Fred', 'Zinnemann']"
523,1492,654,47296,1954,"['crime', 'drama']","['longshoreman', 'union', 'pigeon', 'dock', 'murder', 'suspense']","['Karl', 'J.', 'Brando', 'Marlon', 'Cobb', 'Malden', 'Lee', 'Elia', 'Kazan']"
524,1494,1725,55614,1961,"['crime', 'music', 'drama']","['in', 'rivalry', 'young', 'day', 'relationship', 'immigrant', 'obsessive', 'dress', 'sight', 'attempted', 'female', 'gang', 'forbidden', 'musical', 'sondheim', 'highway', 'rican', 'love', 'at', 'air', 'rape', 'based', 'lifting', 'street', 'interracial', 'adaptation', 'on', 'shakespeare', 'feud', 'policeman', 'showdown', 'stage', 'slum', 'puerto', 'modern', 'first']","['Beymer', 'Natalie', 'Wood', 'Richard', 'Russ', 'Tamblyn', 'Robert', 'Wise']"
525,1495,5769,57590,1963,"['comedy', 'adventure', 'romance', 'history']","['rags', 'riches', 'tutor', 'from', 'squire', 'to']","['Hugh', 'Susannah', 'Albert', 'Finney', 'York', 'Griffith', 'Tony', 'Richardson']"
526,1496,874,60665,1966,"['drama', 'history']","['england', 'henry', 'thomas', 'protestant', 'penalty', 'cromwell', 'pope', 'beheading', 'more', 'viii', 'church', 'death', 'oath']","['Wendy', 'Hiller', 'McKern', 'Leo', 'Scofield', 'Paul', 'Fred', 'Zinnemann']"
527,1498,17917,63385,1968,"['family', 'music', 'drama']","['england', 'victorian', 'orphan', 'musical', 'pickpocket']","['Wallis', 'Moody', 'Ron', 'Shani', 'Oliver', 'Reed', 'Carol', 'Reed']"
528,1499,3116,64665,1969,['drama'],['shower'],"['Miles', 'Hoffman', 'Sylvia', 'Jon', 'Dustin', 'Voight', 'John', 'Schlesinger']"
529,1500,1051,67116,1971,"['action', 'crime', 'thriller']","['train', 'police', 'attempted', 'drug', 'life', 'agent', 'murder', 'marseille', 'gangster', 'of', 'dealer', 'hijacking', 'mule', 'boss', 'undercover', 'brutality', 'herion', 'night', 'smuggle']","['Gene', 'Fernando', 'Roy', 'Hackman', 'Scheider', 'Rey', 'William', 'Friedkin']"
530,1501,1366,75148,1976,['drama'],"['boxer', 'fight', 'of', 'world', 'victory', 'match', 'amateur', 'champion', 'italo-american', 'life', 'independence', 'transporter', 'love', ""one's"", 'publicity', 'training', 'philadelphia', 'lovers', 'surprise', 'underdog', 'boxing']","['Stallone', 'Sylvester', 'Young', 'Shire', 'Talia', 'Burt', 'John', 'G.', 'Avildsen']"
531,1503,16619,81283,1980,['drama'],"['', 'guilt', 'attempt', 'son', 'post', 'disorder', 'stress', 'family', 'traumatic', 'dysfunctional', 'of', 'suicide', 'death', 'depression', 'grieving', 'grief']","['Tyler', 'Moore', 'Hirsch', 'Mary', 'Donald', 'Judd', 'Sutherland', 'Robert', 'Redford']"
532,1504,9443,82158,1981,"['drama', 'history']","['team', 'olympic', 'jew', 'underdog', 'jewry', 'sports', 'games', 'patriotism', 'olympian', 'scotland', 'ambition']","['Ben', 'Campbell', 'Ian', 'Cross', 'Cheryl', 'Charleson', 'Hugh', 'Hudson']"
533,1506,606,89755,1985,['drama'],"['airplane', 'dancing', 'kenia', 'syphillis', 'farm', 'station', 'worker', 'fireworks', 'friendship', 'fire', 'aggression', 'night', 'animal', 'coffee', 'by', 'plantation', 'picnic', 'denmark', 'wedding', 'passion', 'compass', 'lion', 'train', 'safari', 'adventure', 'banker', 'cemetery', 'grave']","['Klaus', 'Meryl', 'Streep', 'Redford', 'Robert', 'Maria', 'Brandauer', 'Sydney', 'Pollack']"
534,1507,746,93389,1987,"['drama', 'history']","['adult', 'experimentation', 'japan', 'human', ""d'etat"", 'teacher', 'war', 'crimes', 'arranged', 'attempt', 'beijing', 'camp', 'dynasty', 'drugs', 'an', 'isolation', 'buddhism', 'revolution', 'suicide', 'coup', 'cultural', 'on', 'decadence', 'reeducation', 'manchuria', 'china', 'marriage', 'emperor', 'communism', 'becoming']","['Peter', 'Joan', 'John', 'Chen', 'Lone', ""O'Toole"", 'Bernardo', 'Bertolucci']"
535,1508,380,95953,1988,['drama'],"['epilogue', 'egocentrism', 'father', 'car', 'psychiatrist', 'savant', 'travel', 'yuppie', 'loss', 'of', 'individual', 'mentally', 'autism', 'dealer', 'convertible', 'disabled']","['Cruise', 'Hoffman', 'Tom', 'Dustin', 'Valeria', 'Golino', 'Barry', 'Levinson']"
536,1509,403,97239,1989,"['comedy', 'drama']","['car', 'old', 'american', 'atlanta', 'anti', 'african', 'age', 'people', 'black', 'individual', 'chauffeur', 'jewish', 'widow', 'semitism']","['Jessica', 'Dan', 'Aykroyd', 'Freeman', 'Morgan', 'Tandy', 'Bruce', 'Beresford']"
537,1512,13820,87995,1984,"['comedy', 'fiction', 'science', 'crime', 'thriller']","['california', 'alien', 'future', 'surrealism', 'music', 'rocker', 'police', 'independent', 'torture', 'film', 'violence', 'conspiracy', 'scientist', 'punk', 'cocaine', 'ufo', 'repossession', 'cult', 'theory', 'killer']","['Tracey', 'Dean', 'Stanton', 'Walter', 'Harry', 'Estevez', 'Emilio', 'Alex', 'Cox']"
538,1513,15389,100142,1990,"['comedy', 'drama']","['independent', 'adult', 'york', 'class', 'film', 'young', 'upper', 'new', 'debutante']","['Taylor', 'Chris', 'Edward', 'Eigeman', 'Clements', 'Nichols', 'Whit', 'Stillman']"
539,1516,10014,89686,1985,['horror'],"['dancing', 'house', 'bus', 'nightmare', 'dreams', 'disfigurement', 'premonition', 'possession', 'supernatural', 'bdsm', 'gay', 'transformation', 'sleepwalking', 'party', 'spontaneous', 'combustion', 'diary', 'high', 'school', 'haunted', 'fire']","['Patton', 'Englund', 'Kim', 'Robert', 'Mark', 'Myers', 'Jack', 'Sholder']"
540,1517,10072,93629,1987,"['thriller', 'horror']","['sleepwalking', 'alcoholic', 'mental', 'hospital', 'nightmare', 'dreams', 'group', 'disfigurement', 'trapped', 'illness', 'therapy', 'catholicism', 'hypnosis', 'psychotherapist']","['Heather', 'Englund', 'Arquette', 'Patricia', 'Langenkamp', 'Robert', 'Chuck', 'Russell']"
541,1518,10131,95742,1988,"['thriller', 'horror']","['diner', 'supernatural', 'alcoholic', 'arts', 'nightmare', 'sequel', 'high', 'dreams', 'disfigurement', 'martial', 'school', 'resurrection']","['Ken', 'Tuesday', 'Englund', 'Sagoes', 'Knight', 'Robert', 'Renny', 'Harlin']"
542,1519,10160,97981,1989,"['thriller', 'horror']","['torture', 'fetus', 'supernatural', 'asylum', 'nightmare', 'dreams', 'monster', 'vision', 'baby', 'disfigurement', 'resurrection', 'birth', 'nun', 'womb', 'pregnancy']","['Englund', 'Wilcox', 'Lisa', 'Anderson', 'Erika', 'Robert', 'Stephen', 'Hopkins']"
543,1520,11284,101917,1991,"['thriller', 'comedy', 'horror']","['epilogue', 'memory', 'director', 'house', 'halfway', 'nightmare', 'dreams', 'alternate', 'loss', 'youth', 'disfigurement', 'amnesia', 'dimension', 'memories', 'woman', 'psychologist', 'killer']","['Zane', 'Englund', 'Lisa', 'Robert', 'Greenblatt', 'Shon', 'Rachel', 'Talalay']"
544,1522,9725,82418,1981,"['thriller', 'horror']","['gore', 'queensland', 'camping', 'brisbane', 'camp', 'horror', 'summer', 'b', 'slasher']","['John', 'Adrienne', 'King', 'Amy', 'Steel', 'Furey', 'Steve', 'Miner']"
545,1523,9728,83972,1982,"['thriller', 'horror']","['by', 'friday', 'lake', 'one', 'serial', 'camp', 'murder', 'summer', 'jason', 'thirteenth', 'the', 'voorhees', 'slasher', 'killer']","['Kratka', 'Dana', 'Kimmell', 'Paul', 'Tracie', 'Savage', 'Steve', 'Miner']"
546,1524,9730,87298,1984,"['thriller', 'horror']","['hitchhike', 'morgue', 'lake', 'serial', 'vorhees', 'jason', 'resurrection', 'killer']","['Beck', 'Feldman', 'Kimberly', 'Anderson', 'Erich', 'Corey', 'Joseph', 'Zito']"
547,1525,9731,89173,1985,"['thriller', 'horror']","['mask', 'murders', 'teenager', 'hospital', 'psychology', 'serial', 'of', 'series', 'killer']","['John', 'Shepherd', 'Shavar', 'Melanie', 'Ross', 'Kinnaman', 'Danny', 'Steinmann']"
548,1526,10225,91080,1986,"['thriller', 'mystery', 'horror']","['mask', 'vorhees', 'lightning', 'jason', 'cemetery', 'slasher']","['Jennifer', 'Cooke', 'David', 'Mathews', 'Kagen', 'Thom', 'Tom', 'McLoughlin']"
549,1527,10281,95179,1988,"['thriller', 'horror']","['psychopath', 'mask', 'psychiatrist', 'teenager', 'lake', 'telekinesis', 'vorhees', 'jason', 'slasher']","['Jennifer', 'Park', 'Kane', 'Hodder', 'Lar', 'Lincoln', 'Susan', 'Sullivan', 'John', 'Carl', 'Buechler']"
550,1528,10283,97388,1989,"['thriller', 'horror']","['psychopath', 'mask', 'teenager', 'york', 'boat', 'high', 'serial', 'vorhees', 'new', 'jason', 'school', 'sewerage', 'square', 'times', 'killer']","['Jensen', 'Daggett', 'Scott', 'Reeves', 'Kane', 'Hodder', 'Rob', 'Hedden']"
551,1529,948,77651,1978,"['thriller', 'horror']","['mask', 'pot', 'independent', 'blood', 'masked', 'marijuana', 'institution', 'slasher', 'psychopathic', 'throat', 'slitting', 'violence', 'police', 'film', 'female', 'serial', 'family', 'escaped', 'spree', 'evil', 'killer', 'psychotic', 'cult', 'smoking', 'stalking', 'halloween', 'nudity', 'murderer', 'babysitter', 'killing', 'maniac']","['Curtis', 'P.J.', 'Pleasence', 'Jamie', 'Soles', 'Donald', 'Lee', 'John', 'Carpenter']"
552,1531,10676,85636,1982,"['fiction', 'science', 'mystery', 'horror']","['mask', 'surveillance', 'hospital', 'station', 'gas', 'doctor', 'commercial', 'death', 'camera', 'stonehenge', 'factory', 'curfew', 'halloween']","['Atkins', 'Dan', 'Stacey', 'Tom', ""O'Herlihy"", 'Nelkin', 'Tommy', 'Lee', 'Wallace']"
553,1532,11357,95271,1988,"['thriller', 'horror']","['ambulance', 'blood', 'masked', 'twist', 'knife', 'sequel', 'serial', 'october', 'murder', 'scissors', 'killer', 'sheriff', 'evil', 'myers', 'niece', 'michael', 'halloween']","['Harris', 'Danielle', 'Pleasence', 'Ellie', 'Donald', 'Cornell', 'Dwight', 'H.', 'Little']"
554,1533,11361,97474,1989,"['thriller', 'horror']","['psychiatrist', 'boogeyman', 'scythe', 'kitten', 'masked', 'sequel', 'black', 'youth', 'heroine', 'sheriff', 'psychotronic', 'pitchfork', 'slasher', 'myers', 'barn', 'michael', 'killer']","['Harris', 'Danielle', 'Pleasence', 'Ellie', 'Donald', 'Cornell', 'Dominique', 'Othenin-Girard']"
555,1538,10585,94862,1988,"['thriller', 'horror']","['comes', 'blood', 'life', 'ginger', 'stalker', 'murder', 'killer', 'birthday', 'toy', 'explosion', 'to', 'evil', 'gun', 'voodoo', 'doll', 'slasher']","['Catherine', 'Chris', 'Sarandon', 'Alex', 'Vincent', 'Hicks', 'Tom', 'Holland']"
556,1539,11186,99253,1990,"['drama', 'horror']","['comes', 'puppet', 'toys', 'faithlessness', 'life', 'toy', 'to', 'killer']","['Graham', 'Alex', 'Jenny', 'Vincent', 'Gerrit', 'Agutter', 'John', 'Lafia']"
557,1541,609,84516,1982,['horror'],"['medium', 'phenomena', 'vs', 'house', 'power', 'dying', 'family', 'bond', 'death', 'of', 'relationships', 'paranormal', 'goodness', 'parent-child', 'ghostbuster', 'haunted', 'evil', 'poltergeist', 'good', 'and']","['Craig', 'JoBeth', 'Straight', 'Beatrice', 'Nelson', 'Williams', 'T.', 'Tobe', 'Hooper']"
558,1543,10306,95889,1988,"['thriller', 'horror']","['supernatural', 'devil', 'powers', 'chicago', 'demon', 'religion', 'and']","[""O'Rourke"", 'Heather', 'Nancy', 'Tom', 'Skerritt', 'Allen', 'Gary', 'Sherman']"
559,1544,9552,70047,1973,"['thriller', 'drama', 'horror']","['holy', 'girl', 'satan', 'ouija', 'child', 'of', 'paranormal', 'profanity', 'sfx', 'possession', 'water', 'strong', 'supernatural', 'disturbed', 'religion', 'faith', 'and', 'phenomena', 'demon', 'vomit', 'language', 'priest', 'exorcism', 'christian', 'crisis', 'board']","['Max', 'Blair', 'Ellen', 'Burstyn', 'Linda', 'von', 'Sydow', 'William', 'Friedkin']"
560,1545,11586,76009,1977,"['thriller', 'fantasy', 'horror']","['possession', 'priest', 'with', 'locust', 'devil', 'exorcism', 'examination', 'the', 'demonic', 'pact']","['Blair', 'Fletcher', 'Burton', 'Linda', 'Richard', 'Louise', 'John', 'Boorman']"
561,1549,943,104714,1992,"['comedy', 'crime', 'adventure', 'action', 'thriller']","['epilogue', 'judo', 'throw', 'dog', 'police', 'psychologist', 'cop', 'range', 'toilet', 'buddy', 'a', 'sitting', 'rookie', 'firing', 'on', 'biscuit', 'practice', 'shooting']","['Gibson', 'Danny', 'Joe', 'Pesci', 'Mel', 'Glover', 'Richard', 'Donner']"
562,1550,927,87363,1984,"['fantasy', 'comedy', 'horror']","['salesperson', 'saw', 'banking', 'monster', 'human', 'town', 'chain', 'gremlin', 'ymca', 'animal', 'relationship', 'small', 'pet', 'restaurants', 'skunk', 'family', 'fur', 'and', 'department', 'puppet', 'midnight', 'store', 'holiday', 'bars', 'kids', 'sunlight']","['Galligan', 'Zach', 'Phoebe', 'Hoyt', 'Cates', 'Axton', 'Joe', 'Dante']"
563,1551,928,99700,1990,"['comedy', 'fantasy', 'horror']","['electric', 'cleverness', 'station', 'monster', 'human', 'gremlin', 'bat', 'current', 'animal', 'relationship', 'water', 'dying', 'fur', 'and', 'skyscraper', 'shock', 'tv', 'mutant', 'york', 'research', 'new', 'death', 'cowardliness', 'restaurant', 'mutation']","['Galligan', 'Zach', 'John', 'Phoebe', 'Cates', 'Glover', 'Joe', 'Dante']"
564,1553,9342,120746,1998,"['action', 'adventure']","['california', 'riding', 'revenge', 'fight', 'spy', 'horseback', 'hero', 'sword']","['Catherine', 'Zeta-Jones', 'Antonio', 'Hopkins', 'Anthony', 'Banderas', 'Martin', 'Campbell']"
565,1556,19,17136,1927,"['fiction', 'science', 'drama']","['babel', 'future', 'underground', 'scene', 'worker', 'of', 'town', 'world', 'work', 'scientist', 'silent', 'mad', 'depravity', 'class', 'delirium', 'film', 'saviour', 'downtrodden', 'masterpiece', 'robot', 'destruction', 'society', 'chase', 'dystopia', 'tower', 'machine', 'metropolis', 'prophet', 'vs', 'inventor', 'man']","['Abel', 'Fröhlich', 'Alfred', 'Brigitte', 'Gustav', 'Helm', 'Fritz', 'Lang']"
566,1557,165,96874,1989,"['comedy', 'fiction', 'science', 'adventure', 'family']","['electric', 'phone', 'dance', 'diner', 'race', 'cane', 'teenager', 'walking', 'guitar', 'delorean', 'car', 'history', 'time', 'alternate', 'lightning', 'almanac', 'sequel', 'flying', 'high', 'video', 'skateboarding', 'hoverboard', 'school', 'inventor', 'travel']","['Lea', 'Lloyd', 'Fox', 'Michael', 'Thompson', 'Christopher', 'J.', 'Robert', 'Zemeckis']"
567,1558,196,99088,1990,"['comedy', 'fiction', 'science', 'adventure', 'family']","['california', 'riding', 'gunfight', 'american', 'sports', 'territory', 'scientist', 'mad', 'horseback', 'outlaw', 'delorean', 'car', 'time', 'indian', 'native', 'western', 'railroad', 'saloon', 'robber', 'shootout', 'train', 'sequel', 'west', 'wild', 'inventor', 'locomotive', 'cavalry', 'travel']","['Steenburgen', 'Lloyd', 'Fox', 'Michael', 'Mary', 'Christopher', 'J.', 'Robert', 'Zemeckis']"
568,1564,3170,34492,1942,"['family', 'drama', 'animation']","['age', 'loss', 'one', 'of', 'coming', 'best', 'loved', 'forest', 'friend']","['Peter', 'Behn', 'Alexander', 'Donnie', 'Stan', 'Dunagan', 'David', 'Hand']"
569,1565,346,47478,1954,"['action', 'drama']","['century', 'ambiguity', 'japan', 'battle', 'samurai', '16th', 'moral', 'peasant', 'fencing', 'rice', 'village', 'looting', 'practice']","['Takashi', 'Mifune', 'Yoshio', 'Toshirō', 'Inaba', 'Shimura', 'Akira', 'Kurosawa']"
570,1566,859,94947,1988,"['drama', 'romance']","['letter', 'ladykiller', 'sexuality', 'cynic', 'arranged', 'seduction', 'praise', 'french', 'cheating', 'lovesickness', 'life', 'courtly', 'fiancé', 'love', 'plan', 'gender', 'revolution', 'boredom', 'passion', 'roles', 'lover', 'marriage']","['Glenn', 'Pfeiffer', 'John', 'Malkovich', 'Michelle', 'Close', 'Stephen', 'Frears']"
571,1567,841,87182,1984,"['action', 'fiction', 'science', 'adventure']","['duke', 'monster', 'witch', 'war', 'spice', 'water', 'atomic', 'telepathy', 'bomb', 'jihad', 'guild', 'marine', 'one', 'space', 'prophecy', 'dystopia', 'messiah', 'insurgence', 'denunciation', 'chosen', 'emperor', 'mutation', 'travel']","['Francesca', 'Kyle', 'Leonardo', 'Annis', 'Cimino', 'MacLachlan', 'David', 'Lynch']"
572,1568,11051,95497,1988,['drama'],"['christianity', 'roman', 'cross', 'temptation', 'conflict', 'magdalene', 'jesus', 'longing', 'blasphemy', 'mary', 'christ', 'crucifixion', 'moral', 'traitor']","['Harvey', 'Barbara', 'Hershey', 'Dafoe', 'Willem', 'Keitel', 'Martin', 'Scorsese']"
573,1569,242,99674,1990,"['thriller', 'crime', 'drama']","['christianity', 'helicopter', 'lawyer', 'italy', 'york', 'italo-american', 'daughter', 'new', 'pope', 'assassination', 'vatican', 'confession']","['Diane', 'Andy', 'García', 'Pacino', 'Keaton', 'Al', 'Francis', 'Ford', 'Coppola']"
574,1572,9424,134619,1998,"['fiction', 'science', 'mystery', 'horror']","['rage', 'teenager', 'police', 'brainwashing', 'nightmare', 'island', 'high', 'control', 'murder', 'behavior', 'teacher', 'chase', 'suicide', 'school', 'mind', 'sex', 'student', 'insanity']","['Marsden', 'Katie', 'Stahl', 'James', 'Holmes', 'Nick', 'David', 'Nutter']"
575,1574,857,120815,1998,"['war', 'drama', 'history']","['airplane', 'sacrifice', 'american', 'normandy', 'ss', 'town', 'crimes', 'war', 'world', 'omaha', 'cowardice', 'parachute', 'bravery', 'military', 'memorial', 'waffen', 'deserted', 'flag', 'self', 'troops', 'ship', 'beach', 'army', '1940s', 'veteran', 'ii']","['Damon', 'Tom', 'Vin', 'Hanks', 'Diesel', 'Matt', 'Steven', 'Spielberg']"
576,1579,9570,78869,1979,"['fiction', 'science', 'adventure', 'family', 'action']","['robot', 'marine', 'ghost', 'ship', 'black', 'space', 'hole', 'killer']","['Schell', 'Maximilian', 'Anthony', 'Robert', 'Forster', 'Perkins', 'Gary', 'Nelson']"
577,1596,10439,107120,1993,"['comedy', 'family', 'fantasy']","['treating', 'or', 'witch', 'salem', 'trick', 'spellcasting', 'halloween']","['Najimy', 'Jessica', 'Midler', 'Parker', 'Sarah', 'Bette', 'Kathy', 'Kenny', 'Ortega']"
578,1602,9631,120768,1998,"['crime', 'adventure', 'mystery', 'action', 'thriller', 'drama']","['pension', 'police', 'innocence', 'conspiracy', 'murder', 'bullet', 'corruption', 'hostage-taking', 'wound', 'negotiator', 'hostage', 'suspense']","['Morse', 'Spacey', 'L.', 'David', 'Kevin', 'Jackson', 'Samuel', 'F.', 'Gary', 'Gray']"
579,1607,1779,98213,1989,"['documentary', 'history']","['corporate', 'economics', 'capitalism', 'greed', 'unemployment']","['Smith', 'Britton', 'Roger', 'Moore', 'Michael', 'Rhonda', 'B.', 'Michael', 'Moore']"
580,1610,907,59113,1965,"['war', 'drama', 'romance']","['triangle', 'nurse', 'attempt', 'parents', 'i', 'revolution', 'loss', 'family', 'daughter', 'of', '1917', 'forbidden', 'step', 'war', 'suicide', 'world', 'russian', 'epic', 'love']","['Sharif', 'Julie', 'Chaplin', 'Christie', 'Omar', 'Geraldine', 'David', 'Lean']"
